X,Y,name,amenity,shop,tourism,ele,cuisine,addr:housenumber,addr:street,addr:city,addr:postcode,religion,addr:state,leisure,denomination,website,opening_hours,operator,phone,brand,brand:wikidata,brand:wikipedia,historic,wheelchair,description,fee,man_made,capacity,name:en,outdoor_seating,wikidata,uuid,access,addr:unit,takeaway,smoking
-111.9922207,41.082522,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,Q244457,en:Subway (restaurant),,,,,,,,,,,,,,
-111.9415529,41.1591716,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,Q244457,en:Subway (restaurant),,,,,,,,,,,,,,
-111.8343834,41.7398621,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,Q244457,en:Subway (restaurant),,,,,,,,,,,,,,
-112.0649514,41.1407444,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,Q244457,en:Subway (restaurant),,,,,,,,,,,,,,
-112.0264841,41.1634142,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,Q244457,en:Subway (restaurant),,,,,,,,,,,,,,
-112.0049247,41.1771978,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,Q244457,en:Subway (restaurant),,,,,,,,,,,,,,
-111.9378049,40.7843576,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,Subway,,,,,,,,,,no,,,,,yes,outside
-111.9652235,40.363723,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,no,,,,,yes,no
-111.5990353,37.7706416,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.1837639,38.9942622,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8179028,39.1518539,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8038646,39.5993692,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4634963,39.5320321,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5870718,37.0629944,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5824551,37.0816308,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5553742,37.1093351,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6194286,37.0976569,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5966347,37.116935,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.4363109,37.8319829,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1098558,39.2521096,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5513073,40.448985,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7220652,40.3127051,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8144851,40.3838537,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9114652,40.3878054,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8951963,40.4306661,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8974658,40.5273477,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9094989,40.5580873,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7982912,40.6088376,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8746862,40.6095172,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9855664,40.586539,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9095066,40.6217133,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9396409,40.6108248,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5001336,40.6629576,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.866412,40.6752928,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9395973,40.6490787,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8096814,40.7002326,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9398388,40.7427346,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.888877,40.7684495,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9397699,40.7722821,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9291701,40.848963,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8918516,40.8849997,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8965077,40.9828787,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9770403,41.0786441,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9487296,41.1846416,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9857346,41.1869527,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7607364,41.2544213,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.3938595,41.9470424,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.7461484,40.2208133,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.00859,40.6394599,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0234246,40.6968734,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0251899,40.7096691,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0623302,41.1764683,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0653781,41.1619073,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0192698,41.245308,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.030889,41.4843782,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0309263,41.486026,Subway,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-114.0428215,40.7356509,Subway,fast_food,,,,"sandwich;subs;sub",42,Wendover Boulevard,Wendover,84083,,,,,,,Subway,435-665-2310,,,,,,,,,,,,,,,,,
-109.4987886,40.4191491,Subway,fast_food,,,,subs,2537 S 1500 E,Hwy 40,Naples,84078,,UT,,,,,,,,,,,,,,,,,,,,,,yes,
-111.659551,40.215826,Subway,fast_food,,,,,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.876779,40.775587,Subway,fast_food,,,,,,,,,,,,,,,Subway,,,,,,,,,,,,,,,,,,
-109.3432106,37.8786437,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.6888221,39.5431874,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7793942,39.9758763,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.6813871,37.2238559,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0013389,37.0032495,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5864069,37.0599839,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.4247959,37.8232119,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.081629,37.6804222,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0842215,38.7861672,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5636262,40.4382129,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6583951,40.3135657,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7400796,40.3582378,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7857124,40.4316102,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8718088,40.6110551,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8923573,40.5877208,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9083788,40.6537355,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.967003,40.6522341,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8936373,40.9862872,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9702686,41.2680755,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0249917,40.510731,Subway,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7059196,40.3231047,Subway,restaurant,,,,sandwich,,State Street,Orem,84057,,,,,,,Subway,,,,,,,,,,,,,,,,,,
-111.6829956,40.2710201,Subway,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8221116,40.6236228,Subway,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8333699,40.6389039,Subway,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9060875,40.9857595,Subway,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0257478,41.1218027,Subway,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1622953,41.7110847,Subway,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8257112,40.7553002,Subway,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9978647,41.0898095,Subway,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0226233,40.7768182,Subway,,deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5502289,38.5691714,Subway of Moab,fast_food,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5345574,37.1220205,Subzero,ice_cream,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309A,,
-111.971575,41.2237121,Subzero,ice_cream,,,,,2350,Keisel Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5220359,37.1284131,Subzero,ice_cream,,,,,,,,,,,,,,"Mo-Fr 12:00-22:00; Sa 12:00-23:00; Su 15:00-20:00",,14356742439,,,,,,,,,,,,,,,,,
-111.6599103,40.2339407,Sub Zero,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4593794,39.5329552,Sub Zero,restaurant,,,,"ice_cream;pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7686257,40.3709365,Sub Zero Ice Cream,fast_food,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0855327,37.6530184,Sub Zero Ice Cream,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8871174,40.5024211,Sub Zero Ice Cream and Yogurt,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8761145,40.7625709,Su Casa,restaurant,,,,mexican,516,300 South,Salt Lake City,84102,,UT,,,,11:00-21:00,,,,,,,,,,,,,,,,,,,
-111.8903857,40.6263891,Su Casa,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8541051,40.6253106,Suehiro,restaurant,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5993192,37.1201085,Sue's Pet Castle,,pet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8552848,40.7252657,Sugar Bean Coffee Shop,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9073141,40.9831702,Sugar Daisy Bakery,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8564557,40.7260567,Sugarhouse Apartments,,,apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8598876,40.72486,Sugar House Dental Care,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.857936,40.7230493,Sugar House Health Center - University of Utah Health Care,clinic,,,,,1138,Wilmington Avenue,Salt Lake City,84106,,UT,,,,"Mo-Th 07:30-20:00, Fr 07:30-16:00, Sa 09:00-13:00",University of Utah,,,,,,,,,,,,,,,,,,
-111.859874,40.727519,Sugar house Laundry,,laundry,,,,1962,1100 East,Salt Lake City,84105,,,,,,Mo-Su 07:30-23:00,,,,,,,no,,,,,,,,,,,,
-111.860182,40.7252933,Sugar House Monument,,,,1327,,,,,,,,,,,,,,,,,memorial,,,,,,,,Q14711880,,,,,
-111.8589548,40.7276507,Sugar House Station Post Office,post_office,,,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8526081,40.7259699,Sugarhouse Village All Suite Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.481551,40.9913354,Suicide Park,,,,2742,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.8889343,40.7687603,Suki Hana,fast_food,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8387223,40.6628731,Summerhays Halibut and Chips,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.903432,40.765286,Summer Parking,parking,,,,,,200 South,Salt Lake City,,,,,,,,Gateway Mall,,,,,,yes,,yes,,,,,,,,,,
-113.5386105,37.099759,Summit Athletic Club,,,,,,,,,,,,fitness_centre,,,"Mo-Sa 10:00-19:00; Fr 10:00-13:00",,,,,,,yes,,,,,,,,,,,,
-111.508048,40.6585252,Summit Bike Share - Park Avenue & Captain Molly Drive,bicycle_rental,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,
-111.2804827,40.6347968,Summit Body Shop,,car_repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5904119,37.110157,Summit Cash Advance,,money_lender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4782529,40.7205046,Summit County Justice Center,courthouse,,,1979,,,,,,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.5459545,40.7237024,Summit County Library,library,,,,,,,,,,,,,,"Mo-Th 10:00-20:00; Fr, Sa 10:00-18:00",,,,,,,,,,,,,,,,,,,
-111.2803901,40.6451199,Summit County Library - Kamas Branch,library,,,,,110,North Main Street,Kamas,84036,,,,,http://www1.youseemore.com/summitcounty/directory.asp?dir=24,,Summit County Library,"435-783-4351, ext. 3080",,,,,,,,,,,,,,,,,
-111.6640528,40.0106096,Summit Creek Community Center,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9503934,41.1830769,Summit Day Treatment,clinic,,,,,4387 Ste C4,Harrison Boulevard,Ogden,84403,,UT,,,https://intermountainhealthcare.org/locations/mckay-dee-hospital,09:00-17:00,,+1-801-387-5600,,,,,,,,,,,,,,,,,
-111.8346928,41.8360246,Summit Elementary School,school,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.97503,41.2218562,Summit Hotel,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5308563,40.624519,Summit House,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.2811237,40.6419464,Summit Inn Pizza & Ice Cream,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0648482,41.1758131,Summit One Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.85352,40.6075802,Sumo Burrito,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4979503,40.6463195,Sundance House,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5785734,40.3913714,Sundance Resort,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,
-110.1911003,37.8475126,Sundance Trailhead 2WD,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9413875,40.6716704,Sundial,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,
-112.105359,40.71068,Sundowners motorcycle club,,motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5501131,40.7282121,Sunglass Hut,,optician,,,,,,,,,,,,,,,,Sunglass Hut,Q136311,en:Sunglass Hut,,,,,,,,,,,,,,
-113.5534057,37.1115833,Sunglass Hut,,sunglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8614363,40.6870993,Sunitas Montessori School,school,,,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5469849,40.4539028,Sunkissed Tanning,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5790267,40.6870775,Sun Lodge,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8475,40.5463,Sunrise Elementary School,school,,,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5053652,37.1305083,Sunrise Laundry,,laundry,,,,,,,,,,,,,Mo-Su 00:00-23:59,,,,,,,,,,,,,,,,,,,
-112.1629778,37.6282182,Sunrise Point,,,viewpoint,2434,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
-112.16454,37.63048,Sunrise Point停车,parking,,,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4015296,41.9623234,Sunrise Resort at Harbor Village,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8482666,40.5380044,Sunrise School,school,,,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.048367,37.3758719,Sunset Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1727221,37.6228112,Sunset Camp,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0277837,41.1396322,Sunset City,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0298565,41.1329381,Sunset City Hall,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8554224,40.607119,Sunset Coffee Company,cafe,,,,coffee_shop,,7978 S 1300 E,Sandy,84094,,,,,,,,,,,,,yes,,,,,,yes,,,,,yes,yes
-112.0303899,41.1427379,Sunset Elementary School,school,,,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5555182,38.5872092,Sunset Grill,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0302255,41.1372952,Sunset Junior High School,school,,,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9791043,40.7853077,Sunset News,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.16703,37.62381,Sunset Point,parking,,,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1659762,37.6225914,Sunset Point,,,viewpoint,2414,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
-111.2942653,38.2969599,Sunset Point Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6043455,37.1264451,Sunset Stadium 8,cinema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6151794,37.1223849,Sunset Western Headquarters,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9529564,40.786907,Sunshine House,school,,,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9652883,40.6529129,Sunshine Square,school,,,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.574245,37.1096488,SunTime Inn,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5626545,37.1065572,SunTran,bus_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.8638335,41.303502,Sun Tunnels,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,Q3503766,,,,,
-113.5778411,37.1096876,Super 8,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8529673,38.936021,Super 8,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0818628,37.6797459,Super 8 Cedar City,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8366522,41.7158041,Super 8 Hotel,,,hotel,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,
-111.8343033,40.3864614,Super 8 Motel,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0160883,41.2302434,Super 8 Motel,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8309085,39.6027944,Super 8 Price,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6568173,40.2551184,Super 8 Provo Byu Orem,,,motel,,,,,,,,,,,,,Wyndham Hotels and Resorts,,Super 8,Q5364003,en:Super 8 Motels,,,,,,,,,,,,,,
-113.0836457,37.6571713,Supercuts,,hairdresser,,,,1184-B,Sage Drive,Cedar City,84720,,UT,,,https://www.supercuts.com/locations/ut/cedar-city/providence-towne-center-haircuts-80886.html,,,(435) 586-2126,,,,,,,,,,,,,,,,,
-111.8853953,40.5270767,Supercuts,,hairdresser,,,,,,,,,,,,,,,,Supercuts,Q7643239,en:Supercuts,,,,,,,,,,,,,,
-111.8898448,40.544979,Supercuts,,hairdresser,,,,,,,,,,,,,,,,Supercuts,Q7643239,en:Supercuts,,,,,,,,,,,,,,
-111.9778921,40.5426313,Supercuts,,hairdresser,,,,,,,,,,,,,,,,Supercuts,Q7643239,en:Supercuts,,,,,,,,,,,,,,
-111.858248,40.6210591,Supercuts,,hairdresser,,,,,,,,,,,,,,,,Supercuts,Q7643239,en:Supercuts,,,,,,,,,,,,,,
-112.0638785,41.1393029,Supercuts,,hairdresser,,,,,,,,,,,,,,,,Supercuts,Q7643239,en:Supercuts,,,,,,,,,,,,,,
-111.7976931,40.608355,Supercuts,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9785759,41.070641,Supercuts,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9658889,41.3065175,Super Fancy Foods,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9813394,41.198553,Superior Computers,,computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9291848,40.7429581,Supermarcado,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8905654,40.6309538,Supersonic,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8363319,40.6397323,Supersonic Car Wash,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8944856,40.7546339,Supersonic Car Wash,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9777536,41.1945995,Super Sonic Car Wash,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.6723007,38.5769218,Suprise Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5647307,38.7478832,Surprise Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,Surprise Arch,,,,,,,
-110.9888173,37.8382969,Surprise Canyon Trailhead,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9496445,41.1013255,Survival Solutions,,houseware,,,,2864,North Fairfield Road,Layton,84040,,UT,,,http://survivalsolutions.com,Mo-Sa 10:00-18:00,,+1-801-725-8927 or +1-801-771-0894,,,,,,"Emergency preparedness kits, evacuation, shelter, food & water storage, first aid, sanitation, & disaster survival",,,,,,,,,,,
-111.9729842,41.0987676,Sushi Burrito,fast_food,,,,,2672,North Hill Field Road,,,,,,,facebook.com/sushiburritolayton,"Mo-Th 11:00-21:00, 09:00-18:00; Fr, Sa 11:00-22:00; Su 14:00-20:00",,8015250909,,,,,,Sushi- but looks like a burrito!,,,,,,,,,,,
-111.9380759,40.5858946,Sushi Burrito,restaurant,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8854957,40.7517652,Sushi Burrito,restaurant,,,,,,,,,,,,,,,,801-995-0909,,,,,,,,,,,,,,,,,
-111.9074308,40.9827784,Sushi Monster,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8367607,41.7135159,Sushi Ya,restaurant,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8218144,40.6236678,Sushi Yah,restaurant,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.659022,40.299573,Suss Cookies,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.6555058,39.3843984,Sutherland Cemetery,grave_yard,,,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.4987951,40.4200537,Sutts Car Wash,car_wash,,,,,2455 S 1500 E,,Naples,84078,,UT,,,,,,(435) 789-7896,,,,,,,,,,,,,,,,,
-109.5279932,40.4461051,Swain's,,locksmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.0822999,40.8442088,Swallow Canyon Boat Ramp,,,,,,,,,,,,slipway,,,,,,,,,,,,,,,,,,,,,,
-112.2302127,37.5614527,Swamp Canyon Campsite,,,camp_site,,,,,,,,,,,,,National Park Service,,,,,,,,yes,,,,,,,,,,
-112.2135461,37.5873698,Swamp Canyon Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5377509,40.721698,Swaner Ecocenter,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5375401,40.721589,Swaner Ecocenter Observation Tower,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5423268,40.7348299,Swaner Preserve,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.109088,39.1123948,Swasey Boat Ramp,,,,,,,,,,,,slipway,,,,,,,,,,,,,,,,,,,,,,
-111.8765543,39.8092753,Swasey Family Cemetery,grave_yard,,,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.1112325,39.1161289,Swasey's Beach Campground,,,camp_site,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
-110.2872667,40.358854,Swasey's Market,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.2839727,40.3597237,Swasey's Other Place,fuel,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9550961,40.6936067,Sweet 16,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
